1	1.283076923	1.283076923	1.283076923	1.283076923	1.283076923	1.368	1.368	1.283076923	1.283076923	1.356923077	1.393846154	1.283076923
2	1.4	1.4	1.4	1.4	1.4	1.368	1.368	1.4	1.4	1.258461538	1.418461538	1.4
3	1.44	1.44	1.44	1.44	1.44	1.384	1.384	1.44	1.44	1.32	1.48	1.44
4	1.48	1.48	1.48	1.48	1.48	1.4	1.4	1.48	1.48	1.332307692	1.541538462	1.48
5	1.36	1.36	1.36	1.36	1.36	1.44	1.36	1.36	1.36	1.32	1.541538462	1.36
6	1.27076923	1.27076923	1.27076923	1.27076923	1.27076923	1.48	1.216	1.27076923	1.27076923	1.283076923	1.615384615	1.27076923
7	1.578461538	1.578461538	1.578461538	1.578461538	1.578461538	1.578461538	1.2	1.578461538	1.578461538	1.258461538	1.676923077	1.578461538
8	2.32923077	2.32923077	2.32923077	2.32923077	2.32923077	2.32923077	1.24	2.32923077	2.32923077	1.246153846	1.701538462	2.32923077
9	4.138461538	4.138461538	4.138461538	4.138461538	4.138461538	4.138461538	4.138461538	2.6	3.4	1.221538462	1.763076923	4.138461538
10	4.741538462	4.741538462	4.741538462	4.741538462	4.741538462	4.741538462	4.741538462	2.68	3.48	1.246153846	1.787692308	4.741538462
11	4.323076923	4.323076923	4.323076923	4.323076923	4.323076923	4.323076923	4.323076923	2.6	3.4	1.27076923	1.763076923	4.323076923
12	2.895384615	2.895384615	2.895384615	2.895384615	2.895384615	2.895384615	2.895384615	2.595384615	2.895384615	1.258461538	1.676923077	2.895384615
13	1.356923077	1.356923077	1.356923077	1.356923077	1.356923077	1.356923077	1.356923077	1.356923077	1.356923077	1.295384615	1.64	1.356923077
14	1.258461538	1.258461538	1.258461538	1.258461538	1.258461538	1.258461538	1.258461538	1.258461538	1.258461538	1.307692308	1.492307692	1.258461538
15	1.32	1.32	1.418461538	1.418461538	1.418461538	1.32	1.32	1.32	1.32	1.32	1.430769231	1.32
16	1.332307692	1.332307692	1.455384615	1.455384615	1.36923077	1.332307692	1.332307692	1.332307692	1.332307692	1.307692308	1.344615385	1.332307692
17	1.32	1.32	1.52	1.52	1.36923077	1.32	1.32	1.32	1.32	1.406153846	1.332307692	1.32
18	1.283076923	1.283076923	1.66464	1.66464	1.36923077	1.283076923	1.283076923	1.283076923	1.283076923	1.36923077	1.270769231	1.283076923
19	1.258461538	1.258461538	1.696	1.76	1.356923077	1.258461538	1.258461538	1.258461538	1.258461538	1.418461538	1.332307692	1.258461538
20	1.246153846	1.246153846	1.76	1.76	1.32	1.246153846	1.246153846	1.246153846	1.246153846	1.418461538	1.32	1.246153846
21	1.221538462	1.221538462	1.72	1.27076923	1.332307692	1.221538462	1.221538462	1.221538462	1.221538462	1.455384615	1.332307692	1.221538462
22	1.246153846	1.246153846	1.664615385	1.258461538	1.258461538	1.246153846	1.246153846	1.246153846	1.246153846	1.48	1.332307692	1.246153846
23	1.27076923	1.27076923	1.48	1.295384615	1.344615385	1.27076923	1.27076923	1.27076923	1.27076923	1.496	1.32	1.27076923
24	1.258461538	1.258461538	1.4	1.307692308	1.307692308	1.258461538	1.258461538	1.258461538	1.258461538	1.481846154	1.32	1.258461538
25	1.295384615	1.295384615	1.36	1.283076923	1.307692308	1.295384615	1.295384615	1.295384615	1.295384615	1.356923077	1.344615385	1.295384615
26	1.307692308	1.307692308	1.4	1.283076923	1.295384615	1.307692308	1.307692308	1.307692308	1.307692308	1.627692308	1.332307692	1.307692308
27	1.32	1.32	1.368	1.4	1.27076923	1.32	1.32	1.32	1.32	1.356923077	1.332307692	1.32
28	1.307692308	1.307692308	1.416	1.44	1.233846154	1.307692308	1.307692308	1.307692308	1.307692308	1.356923077	1.332307692	1.307692308
29	1.406153846	1.406153846	1.432	1.48	1.258461538	1.406153846	1.406153846	1.406153846	1.406153846	1.258461538	1.32	1.406153846
30	1.36923077	1.36923077	1.467692308	1.36	1.258461538	1.36923077	1.36923077	1.36923077	1.36923077	1.32	1.283076923	1.36923077
31	1.418461538	1.418461538	1.36923077	1.27076923	1.246153846	1.418461538	1.418461538	1.418461538	1.418461538	1.332307692	1.332307692	1.418461538
32	1.418461538	1.418461538	1.356923077	1.578461538	1.307692308	1.418461538	1.418461538	1.418461538	1.418461538	1.32	1.270769231	1.418461538
33	1.455384615	1.455384615	1.32	2.32923077	1.295384615	1.455384615	1.455384615	1.455384615	1.455384615	1.283076923	1.283076923	1.455384615
34	1.48	1.48	1.332307692	4.138461538	1.283076923	1.48	1.48	1.48	1.48	1.258461538	1.258461538	1.48
35	1.566153846	1.566153846	1.258461538	4.741538462	1.295384615	1.566153846	1.566153846	1.566153846	1.566153846	1.246153846	1.307692308	1.566153846
36	1.553846154	1.553846154	1.344615385	4.323076923	1.344615385	1.553846154	1.553846154	1.553846154	1.553846154	1.221538462	1.283076923	1.553846154
37	1.615384615	1.615384615	1.307692308	2.895384615	1.307692308	1.615384615	1.615384615	1.615384615	1.615384615	1.246153846	1.418461538	1.615384615
38	1.627692308	1.627692308	1.307692308	1.356923077	1.307692308	1.627692308	1.627692308	1.627692308	1.627692308	1.27076923	1.258461538	1.627692308
39	1.664615385	1.664615385	1.295384615	1.258461538	1.295384615	1.664615385	1.664615385	1.664615385	1.664615385	1.258461538	1.270769231	1.664615385
40	1.88	1.88	1.27076923	1.418461538	1.27076923	1.88	1.88	1.88	1.88	1.258461538	1.578461538	1.88
41	1.92	1.92	1.233846154	1.455384615	1.233846154	1.92	1.92	1.92	1.92	1.344615385	2.329230769	1.92
42	1.96	1.96	1.258461538	1.52	1.258461538	1.96	1.96	1.96	1.96	1.307692308	3.338461538	1.96
43	1.976	1.976	1.258461538	1.66464	1.258461538	1.976	1.976	1.976	1.976	1.307692308	3.941538462	1.976
44	1.92	1.92	1.246153846	1.76	1.246153846	1.92	1.92	1.92	1.92	1.295384615	3.523076923	1.92
45	1.88	1.88	1.307692308	1.76	1.307692308	1.88	1.88	1.88	1.88	1.27076923	2.095384615	1.88
46	1.64	1.64	1.295384615	1.27076923	1.295384615	1.64	1.64	1.64	1.64	1.233846154	1.356923077	1.64
47	1.467692308	1.467692308	1.283076923	1.258461538	1.283076923	1.467692308	1.467692308	1.467692308	1.467692308	1.258461538	1.258461538	1.467692308
48	1.36923077	1.36923077	1.295384615	1.295384615	1.295384615	1.36923077	1.36923077	1.36923077	1.36923077	1.258461538	1.32	1.36923077
49	1.356923077	1.356923077	1.295384615	1.307692308	1.295384615	1.356923077	1.356923077	1.356923077	1.356923077	1.246153846	1.332307692	1.356923077
50	1.32	1.32	1.32	1.283076923	1.32	1.32	1.32	1.32	1.32	1.307692308	1.32	1.32
51	1.332307692	1.332307692	1.32	1.283076923	1.32	1.332307692	1.332307692	1.332307692	1.332307692	1.295384615	1.283076923	1.332307692
52	1.258461538	1.258461538	1.283076923	1.4	1.344615385	1.258461538	1.258461538	1.258461538	1.258461538	1.283076923	1.258461538	1.258461538
53	1.344615385	1.344615385	1.4	1.44	1.307692308	1.344615385	1.344615385	1.344615385	1.344615385	1.295384615	1.246153846	1.344615385
54	1.307692308	1.307692308	1.44	1.48	1.356923077	1.307692308	1.307692308	1.307692308	1.307692308	1.295384615	1.221538462	1.307692308
55	1.307692308	1.307692308	1.48	1.36	1.332307692	1.307692308	1.307692308	1.307692308	1.307692308	1.32	1.246153846	1.307692308
56	1.295384615	1.295384615	1.36	1.27076923	1.332307692	1.295384615	1.295384615	1.295384615	1.295384615	1.32	1.270769231	1.295384615
57	1.27076923	1.27076923	1.27076923	1.578461538	1.32	1.27076923	1.27076923	1.27076923	1.27076923	1.344615385	1.258461538	1.27076923
58	1.233846154	1.233846154	1.578461538	2.32923077	1.307692308	1.233846154	1.233846154	1.233846154	1.233846154	1.307692308	1.295384615	1.233846154
59	1.258461538	1.258461538	2.32923077	4.138461538	1.27076923	1.258461538	1.258461538	1.258461538	1.258461538	1.356923077	1.307692308	1.258461538
60	1.258461538	1.258461538	4.138461538	4.741538462	1.295384615	1.258461538	1.258461538	1.258461538	1.258461538	1.332307692	1.32	1.258461538
61	1.246153846	1.246153846	4.741538462	4.323076923	1.27076923	1.246153846	1.246153846	1.246153846	1.246153846	1.332307692	1.307692308	1.246153846
62	1.307692308	1.307692308	4.323076923	2.895384615	1.20923077	1.307692308	1.307692308	1.307692308	1.307692308	1.32	1.406153846	1.307692308
63	1.295384615	1.295384615	2.895384615	1.356923077	1.233846154	1.295384615	1.295384615	1.295384615	1.295384615	1.307692308	1.369230769	1.295384615
64	1.283076923	1.283076923	1.356923077	1.258461538	1.221538462	1.283076923	1.283076923	1.283076923	1.283076923	1.27076923	1.418461538	1.283076923
65	1.295384615	1.295384615	1.258461538	1.418461538	1.20923077	1.295384615	1.295384615	1.295384615	1.295384615	1.295384615	1.418461538	1.295384615
66	1.295384615	1.295384615	1.418461538	1.455384615	1.246153846	1.295384615	1.295384615	1.295384615	1.295384615	1.27076923	1.455384615	1.295384615
67	1.32	1.32	1.455384615	1.52	1.27076923	1.32	1.32	1.32	1.32	1.20923077	1.48	1.32
68	1.32	1.32	1.52	1.66464	1.27076923	1.32	1.32	1.32	1.32	1.233846154	1.566153846	1.32
69	1.344615385	1.344615385	1.66464	1.76	1.295384615	1.344615385	1.344615385	1.344615385	1.344615385	1.344615385	1.553846154	1.344615385
70	1.307692308	1.307692308	1.696	1.76	1.307692308	1.307692308	1.307692308	1.307692308	1.307692308	1.307692308	1.615384615	1.307692308
71	1.356923077	1.356923077	1.76	1.27076923	1.27076923	1.356923077	1.356923077	1.356923077	1.356923077	1.356923077	1.627692308	1.356923077
72	1.332307692	1.332307692	1.72	1.258461538	1.32	1.332307692	1.332307692	1.332307692	1.332307692	1.332307692	1.664615385	1.332307692
73	1.332307692	1.332307692	1.664615385	1.295384615	1.295384615	1.332307692	1.332307692	1.332307692	1.332307692	1.332307692	1.726153846	1.332307692
74	1.32	1.32	1.48	1.307692308	1.32	1.32	1.32	1.32	1.32	1.32	1.787692308	1.32
75	1.307692308	1.307692308	1.4	1.283076923	1.283076923	1.307692308	1.307692308	1.307692308	1.307692308	1.307692308	1.787692308	1.307692308
76	1.27076923	1.27076923	1.36	1.283076923	1.283076923	1.27076923	1.27076923	1.27076923	1.27076923	1.27076923	1.750769231	1.27076923
77	1.295384615	1.295384615	1.4	1.4	1.246153846	1.295384615	1.295384615	1.295384615	1.295384615	1.295384615	1.689230769	1.295384615
78	1.27076923	1.27076923	1.368	1.44	1.283076923	1.27076923	1.27076923	1.27076923	1.27076923	1.27076923	1.603076923	1.27076923
79	1.20923077	1.20923077	1.416	1.48	1.233846154	1.20923077	1.20923077	1.20923077	1.20923077	1.20923077	1.467692308	1.20923077
80	1.233846154	1.233846154	1.432	1.36	1.20923077	1.233846154	1.233846154	1.233846154	1.233846154	1.233846154	1.467692308	1.233846154
81	1.221538462	1.221538462	1.467692308	1.27076923	1.258461538	1.221538462	1.221538462	1.221538462	1.221538462	1.221538462	1.369230769	1.221538462
82	1.20923077	1.20923077	1.36923077	1.578461538	1.258461538	1.20923077	1.20923077	1.20923077	1.20923077	1.20923077	1.356923077	1.20923077
83	1.246153846	1.246153846	1.356923077	2.32923077	1.233846154	1.246153846	1.246153846	1.246153846	1.246153846	1.246153846	1.32	1.246153846
84	1.27076923	1.27076923	1.32	4.138461538	1.233846154	1.27076923	1.27076923	1.27076923	1.27076923	1.27076923	1.332307692	1.27076923
85	1.27076923	1.27076923	1.332307692	4.741538462	1.20923077	1.27076923	1.27076923	1.27076923	1.27076923	1.27076923	1.258461538	1.27076923
86	1.295384615	1.295384615	1.258461538	4.323076923	1.246153846	1.295384615	1.295384615	1.295384615	1.295384615	1.295384615	1.344615385	1.295384615
87	1.307692308	1.307692308	1.344615385	2.895384615	1.27076923	1.307692308	1.307692308	1.307692308	1.307692308	1.307692308	1.307692308	1.307692308
88	1.27076923	1.27076923	1.307692308	1.356923077	1.27076923	1.27076923	1.27076923	1.27076923	1.27076923	1.27076923	1.307692308	1.27076923
89	1.32	1.32	1.307692308	1.258461538	1.295384615	1.32	1.32	1.32	1.32	1.32	1.295384615	1.32
90	1.295384615	1.295384615	1.295384615	1.418461538	1.307692308	1.295384615	1.295384615	1.295384615	1.295384615	1.295384615	1.270769231	1.295384615
91	1.32	1.32	1.27076923	1.455384615	1.27076923	1.32	1.32	1.32	1.32	1.32	1.233846154	1.32
92	1.283076923	1.283076923	1.233846154	1.52	1.32	1.283076923	1.368	1.283076923	1.283076923	1.283076923	1.258461538	1.283076923
93	1.283076923	1.283076923	1.258461538	1.66464	1.295384615	1.283076923	1.368	1.283076923	1.283076923	1.283076923	1.258461538	1.283076923
94	1.246153846	1.246153846	1.258461538	1.76	1.32	1.246153846	1.368	1.246153846	1.246153846	1.246153846	1.246153846	1.246153846
95	1.283076923	1.283076923	1.246153846	1.76	1.283076923	1.283076923	1.368	1.283076923	1.283076923	1.283076923	1.307692308	1.283076923
96	1.233846154	1.233846154	1.307692308	1.27076923	1.283076923	1.233846154	1.368	1.233846154	1.233846154	1.233846154	1.295384615	1.233846154
97	1.20923077	1.20923077	1.295384615	1.258461538	1.246153846	1.20923077	1.368	1.20923077	1.20923077	1.20923077	1.283076923	1.20923077
98	1.258461538	1.258461538	1.283076923	1.295384615	1.283076923	1.258461538	1.368	1.258461538	1.258461538	1.258461538	1.295384615	1.258461538
99	1.258461538	1.258461538	1.295384615	1.307692308	1.233846154	1.258461538	1.368	1.258461538	1.258461538	1.258461538	1.295384615	1.258461538
100	1.233846154	1.233846154	1.295384615	1.283076923	1.233846154	1.233846154	1.368	1.233846154	1.233846154	1.233846154	1.32	1.233846154
101	1.233846154	1.233846154	1.32	1.283076923	1.233846154	1.233846154	1.368	1.233846154	1.233846154	1.233846154	1.32	1.233846154
102	1.356923077	1.283076923	1.32	1.4	1.283076923	1.368	1.368	1.356923077	1.283076923	1.283076923	1.344615385	1.283076923
103	1.32	1.4	1.283076923	1.44	1.4	1.368	1.368	1.32	1.4	1.4	1.307692308	1.4
104	1.332307692	1.44	1.4	1.48	1.44	1.384	1.384	1.332307692	1.44	1.44	1.356923077	1.44
105	1.258461538	1.48	1.44	1.36	1.48	1.4	1.4	1.258461538	1.48	1.48	1.332307692	1.48
106	1.344615385	1.36	1.48	1.27076923	1.36	1.44	1.36	1.344615385	1.36	1.36	1.332307692	1.36
107	1.307692308	1.27076923	1.36	1.578461538	1.27076923	1.48	1.216	1.307692308	1.27076923	1.27076923	1.32	1.27076923
108	1.307692308	1.578461538	1.27076923	2.32923077	1.578461538	1.578461538	1.2	1.307692308	1.578461538	1.32	1.307692308	1.578461538
109	1.295384615	2.32923077	1.578461538	4.138461538	2.32923077	2.32923077	1.24	1.295384615	2.32923077	1.307692308	1.270769231	2.32923077
110	1.27076923	4.138461538	2.32923077	4.741538462	4.138461538	4.138461538	4.138461538	1.27076923	2.52	1.406153846	1.295384615	4.138461538
111	1.233846154	4.741538462	4.138461538	4.323076923	4.741538462	4.741538462	4.741538462	1.233846154	2.68	1.36923077	1.270769231	4.741538462
112	1.258461538	4.323076923	4.741538462	2.895384615	4.323076923	4.323076923	4.323076923	1.258461538	2.6	1.418461538	1.209230769	4.323076923
113	1.258461538	2.895384615	4.323076923	1.356923077	2.895384615	2.895384615	2.895384615	1.258461538	2.895384615	1.221538462	1.233846154	2.895384615
114	1.246153846	1.356923077	2.895384615	1.258461538	1.356923077	1.356923077	1.356923077	1.246153846	1.356923077	1.246153846	1.221538462	1.356923077
115	1.307692308	1.258461538	1.356923077	1.418461538	1.258461538	1.258461538	1.258461538	1.307692308	1.258461538	1.27076923	1.209230769	1.258461538
116	1.295384615	1.32	1.258461538	1.455384615	1.418461538	1.32	1.32	1.295384615	1.32	1.258461538	1.246153846	1.32
117	1.283076923	1.332307692	1.418461538	1.52	1.36923077	1.332307692	1.332307692	1.283076923	1.332307692	1.221538462	1.270769231	1.332307692
118	1.295384615	1.32	1.455384615	1.66464	1.36923077	1.32	1.32	1.295384615	1.32	1.246153846	1.270769231	1.32
119	1.295384615	1.283076923	1.52	1.76	1.36923077	1.283076923	1.283076923	1.295384615	1.283076923	1.27076923	1.295384615	1.283076923
120	1.32	1.258461538	1.66464	1.76	1.356923077	1.258461538	1.258461538	1.32	1.258461538	1.258461538	1.307692308	1.258461538
121	1.32	1.246153846	1.696	1.27076923	1.32	1.246153846	1.246153846	1.32	1.246153846	1.295384615	1.270769231	1.246153846
122	1.344615385	1.221538462	1.76	1.258461538	1.332307692	1.221538462	1.221538462	1.344615385	1.221538462	1.307692308	1.32	1.221538462
123	1.307692308	1.246153846	1.72	1.295384615	1.258461538	1.246153846	1.246153846	1.307692308	1.246153846	1.32	1.295384615	1.246153846
